Path	Category	Size_Bytes	Lines	Git_Status	Survey_Status	Unread_Reason	Covered_In_Docs
src/main/autoShortQueueRunner.ts	Source: Main Process Orchestrator	3020	84	tracked	đọc đầy đủ		docs/project-atlas/modules/autoshort.md; docs/project-atlas/flows/autoshort-e2e.md
src/main/autoShortResourceManager.ts	Source: Main Process Orchestrator	6285	206	tracked	đọc đầy đủ		docs/project-atlas/modules/autoshort.md; docs/project-atlas/flows/autoshort-e2e.md
src/main/autoShortTelemetry.ts	Source: Main Process Orchestrator	26885	722	tracked	đọc đầy đủ		docs/project-atlas/modules/autoshort.md; docs/project-atlas/flows/autoshort-e2e.md
src/main/autoshort.ts	Source: Main Process Orchestrator	117025	2743	tracked	đọc đầy đủ		docs/project-atlas/modules/autoshort.md; docs/project-atlas/flows/autoshort-e2e.md
src/main/burn.ts	Source: Main Process Orchestrator	70290	1877	tracked	đọc đầy đủ		docs/project-atlas/modules/subtitles-burn.md; docs/project-atlas/flows/burn-subtitles-flow.md
src/main/burnInputPlanner.ts	Source: Main Process Orchestrator	2012	64	tracked	đọc đầy đủ		docs/project-atlas/modules/subtitles-burn.md; docs/project-atlas/flows/burn-subtitles-flow.md
src/main/canonicalDisplayGeometry.ts	Source: Main Process Orchestrator	8082	255	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/cookies.ts	Source: Main Process Orchestrator	32821	955	tracked	đọc đầy đủ		docs/project-atlas/modules/downloader-douyin.md; docs/project-atlas/flows/downloader-flow.md
src/main/deps.ts	Source: Main Process Orchestrator	19642	562	tracked	đọc đầy đủ		docs/project-atlas/modules/runtime-infra.md; docs/project-atlas/flows/runtime-provisioning-flow.md
src/main/distributionConfig.ts	Source: Main Process Orchestrator	4535	117	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/douyin.ts	Source: Main Process Orchestrator	9012	255	tracked	đọc đầy đủ		docs/project-atlas/modules/downloader-douyin.md; docs/project-atlas/flows/downloader-flow.md
src/main/douyinCookies.ts	Source: Main Process Orchestrator	4918	145	tracked	đọc đầy đủ		docs/project-atlas/modules/downloader-douyin.md; docs/project-atlas/flows/downloader-flow.md
src/main/dubbing/cache.ts	Source: Main Dubbing Subsystem	9565	275	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbing/durationPredictor.ts	Source: Main Dubbing Subsystem	8854	220	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbing/plan.ts	Source: Main Dubbing Subsystem	7439	212	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbing/policy.ts	Source: Main Dubbing Subsystem	6165	155	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbing/profileStore.ts	Source: Main Dubbing Subsystem	1594	33	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbing/subtitles.ts	Source: Main Dubbing Subsystem	1285	38	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbing/synthesis.ts	Source: Main Dubbing Subsystem	14959	375	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbing/translation.ts	Source: Main Dubbing Subsystem	4362	123	tracked	đọc đầy đủ		docs/project-atlas/modules/dubbing.md; docs/project-atlas/flows/dubbing-tts-flow.md
src/main/dubbingDuration.ts	Source: Main Process Orchestrator	44	1	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/engineProtocol.ts	Source: Main Process Orchestrator	1267	35	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/ffmpegOcrMaskProbe.ts	Source: Main Process Orchestrator	15526	492	tracked	đọc đầy đủ		docs/project-atlas/modules/ocr-vision.md; docs/project-atlas/flows/ocr-asr-flow.md
src/main/fontMeasure.ts	Source: Main Process Orchestrator	1722	51	tracked	đọc đầy đủ		docs/project-atlas/modules/subtitles-burn.md; docs/project-atlas/flows/burn-subtitles-flow.md
src/main/fonts.ts	Source: Main Process Orchestrator	24385	690	tracked	đọc đầy đủ		docs/project-atlas/modules/subtitles-burn.md; docs/project-atlas/flows/burn-subtitles-flow.md
src/main/gemini.ts	Source: Main Process Orchestrator	11920	323	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/gpu.ts	Source: Main Process Orchestrator	2858	74	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/index.ts	Source: Main Process Orchestrator	40268	1085	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/inpainting/assets.ts	Source: Main Inpainting Subsystem	9172	158	tracked	đọc đầy đủ		docs/project-atlas/modules/inpainting.md; docs/project-atlas/flows/blur-inpaint-flow.md
src/main/inpainting/runner.ts	Source: Main Inpainting Subsystem	10315	167	tracked	đọc đầy đủ		docs/project-atlas/modules/inpainting.md; docs/project-atlas/flows/blur-inpaint-flow.md
src/main/localAssets.ts	Source: Main Process Orchestrator	1606	43	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/localTranslate.ts	Source: Main Process Orchestrator	30112	711	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/localTranslatePolicy.ts	Source: Main Process Orchestrator	1741	39	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/logger.ts	Source: Main Process Orchestrator	7932	188	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/modelCatalog.ts	Source: Main Process Orchestrator	2103	66	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/modelStore.ts	Source: Main Process Orchestrator	6149	158	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/ocr.ts	Source: Main Process Orchestrator	23323	674	tracked	đọc đầy đủ		docs/project-atlas/modules/ocr-vision.md; docs/project-atlas/flows/ocr-asr-flow.md
src/main/ocrMask.ts	Source: Main Process Orchestrator	14141	461	tracked	đọc đầy đủ		docs/project-atlas/modules/ocr-vision.md; docs/project-atlas/flows/ocr-asr-flow.md
src/main/openai.ts	Source: Main Process Orchestrator	10784	329	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/processTree.ts	Source: Main Process Orchestrator	1212	38	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/proxy.ts	Source: Main Process Orchestrator	3124	81	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/runtimeInstaller.ts	Source: Main Process Orchestrator	6984	151	tracked	đọc đầy đủ		docs/project-atlas/modules/runtime-infra.md; docs/project-atlas/flows/runtime-provisioning-flow.md
src/main/runtimeManifest.ts	Source: Main Process Orchestrator	7143	173	tracked	đọc đầy đủ		docs/project-atlas/modules/runtime-infra.md; docs/project-atlas/flows/runtime-provisioning-flow.md
src/main/runtimeProbes.ts	Source: Main Process Orchestrator	12895	306	tracked	đọc đầy đủ		docs/project-atlas/modules/runtime-infra.md; docs/project-atlas/flows/runtime-provisioning-flow.md
src/main/runtimeResolver.ts	Source: Main Process Orchestrator	5801	173	tracked	đọc đầy đủ		docs/project-atlas/modules/runtime-infra.md; docs/project-atlas/flows/runtime-provisioning-flow.md
src/main/safeContainedPath.ts	Source: Main Process Orchestrator	3274	107	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/semanticGrouping.ts	Source: Main Process Orchestrator	9021	303	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/separation/disk.ts	Source: Main Separation Subsystem	506	12	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/separation/media.ts	Source: Main Separation Subsystem	8907	292	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/separation/modelInstaller.ts	Source: Main Separation Subsystem	8195	246	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/separation/modelManifest.ts	Source: Main Separation Subsystem	7084	177	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/separation/modelStore.ts	Source: Main Separation Subsystem	2196	82	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/separation/pipeline.ts	Source: Main Separation Subsystem	4838	164	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/separation/releaseGate.ts	Source: Main Separation Subsystem	2318	66	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/separation/runner.ts	Source: Main Separation Subsystem	11430	383	tracked	đọc đầy đủ		docs/project-atlas/modules/separation.md; docs/project-atlas/flows/separation-flow.md
src/main/sitePolicy.ts	Source: Main Process Orchestrator	2219	65	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/subtitlePlanner.ts	Source: Main Process Orchestrator	1670	56	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/support.ts	Source: Main Process Orchestrator	9264	223	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/translate-shared.ts	Source: Main Process Orchestrator	16215	337	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/tts.ts	Source: Main Process Orchestrator	19119	493	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/updater.ts	Source: Main Process Orchestrator	1179	31	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/video2x.ts	Source: Main Process Orchestrator	9827	319	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/videoTitle.ts	Source: Main Process Orchestrator	12906	266	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/whisper.ts	Source: Main Process Orchestrator	15868	374	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/whisperPaths.ts	Source: Main Process Orchestrator	465	14	tracked	đọc đầy đủ		docs/project-atlas/modules/main-core.md; docs/project-atlas/ARCHITECTURE.md
src/main/ytdlp.ts	Source: Main Process Orchestrator	35449	1135	tracked	đọc đầy đủ		docs/project-atlas/modules/downloader-douyin.md; docs/project-atlas/flows/downloader-flow.md
src/preload/index.d.ts	Source: Preload Bridge	114	9	tracked	đọc đầy đủ		docs/project-atlas/modules/preload.md; docs/project-atlas/CONTRACTS.md
src/preload/index.ts	Source: Preload Bridge	20027	416	tracked	đọc đầy đủ		docs/project-atlas/modules/preload.md; docs/project-atlas/CONTRACTS.md
src/renderer/index.html	Source: Renderer HTML Entry	540	16	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md
src/renderer/out-codex-check-20260906-budget-final/renderer/assets/index-DRdkvLJ2.css	Artifact: Untracked Test Build Bundle	108633	5184	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-budget-final/renderer/assets/index-DWSX148c.js	Artifact: Untracked Test Build Bundle	1098345	23447	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-budget-final/renderer/assets/tediapros-logo-CvEPTvXg.png	Artifact: Untracked Test Build Bundle	740087	-1	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-budget-final/renderer/index.html	Artifact: Untracked Test Build Bundle	640	17	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-budget-final/renderer/pcm-tap.js	Artifact: Untracked Test Build Bundle	613	15	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-no-request-cap/renderer/assets/index-DRdkvLJ2.css	Artifact: Untracked Test Build Bundle	108633	5184	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-no-request-cap/renderer/assets/index-DWSX148c.js	Artifact: Untracked Test Build Bundle	1098345	23447	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-no-request-cap/renderer/assets/tediapros-logo-CvEPTvXg.png	Artifact: Untracked Test Build Bundle	740087	-1	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-no-request-cap/renderer/index.html	Artifact: Untracked Test Build Bundle	640	17	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-no-request-cap/renderer/pcm-tap.js	Artifact: Untracked Test Build Bundle	613	15	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-translation/renderer/assets/index-DRdkvLJ2.css	Artifact: Untracked Test Build Bundle	108633	5184	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-translation/renderer/assets/index-DWSX148c.js	Artifact: Untracked Test Build Bundle	1098345	23447	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-translation/renderer/assets/tediapros-logo-CvEPTvXg.png	Artifact: Untracked Test Build Bundle	740087	-1	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-translation/renderer/index.html	Artifact: Untracked Test Build Bundle	640	17	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906-translation/renderer/pcm-tap.js	Artifact: Untracked Test Build Bundle	613	15	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906/renderer/assets/index-DRdkvLJ2.css	Artifact: Untracked Test Build Bundle	108633	5184	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906/renderer/assets/index-DWSX148c.js	Artifact: Untracked Test Build Bundle	1098345	23447	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906/renderer/assets/tediapros-logo-CvEPTvXg.png	Artifact: Untracked Test Build Bundle	740087	-1	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906/renderer/index.html	Artifact: Untracked Test Build Bundle	640	17	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check-20260906/renderer/pcm-tap.js	Artifact: Untracked Test Build Bundle	613	15	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check/renderer/assets/index-DRdkvLJ2.css	Artifact: Untracked Test Build Bundle	108633	5184	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check/renderer/assets/index-DWSX148c.js	Artifact: Untracked Test Build Bundle	1098345	23447	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check/renderer/assets/tediapros-logo-CvEPTvXg.png	Artifact: Untracked Test Build Bundle	740087	-1	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check/renderer/index.html	Artifact: Untracked Test Build Bundle	640	17	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/out-codex-check/renderer/pcm-tap.js	Artifact: Untracked Test Build Bundle	613	15	untracked	chỉ kiểm kê	Tệp bundle JavaScript/CSS/HTML sinh tự động từ script test cục bộ ngày 2026-09-06	docs/project-atlas/SCOPE.md; docs/project-atlas/GAPS_AND_DOC_DRIFT.md
src/renderer/public/pcm-tap.js	Asset: Web Worker / Static	613	15	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md
src/renderer/src/App.tsx	Source: Renderer Frontend UI	9069	280	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/assets/tediapros-logo.png	Source: Renderer Frontend UI	740087	-1	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/AudioText.tsx	Source: Renderer Frontend UI	25650	668	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/AutoShort.tsx	Source: Renderer Frontend UI	119144	2544	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/Douyin.tsx	Source: Renderer Frontend UI	19046	537	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/Downloader.tsx	Source: Renderer Frontend UI	64488	1696	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/GeminiHelp.tsx	Source: Renderer Frontend UI	3070	84	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/GeminiKey.tsx	Source: Renderer Frontend UI	6499	178	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/License.tsx	Source: Renderer Frontend UI	8942	268	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/LinkInput.tsx	Source: Renderer Frontend UI	1405	54	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/Logs.tsx	Source: Renderer Frontend UI	7103	179	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/OpenAIHelp.tsx	Source: Renderer Frontend UI	2435	70	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/RegionBox.tsx	Source: Renderer Frontend UI	23332	626	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/RunControls.tsx	Source: Renderer Frontend UI	1555	62	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/ScreenText.tsx	Source: Renderer Frontend UI	15684	424	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/SetupScreen.tsx	Source: Renderer Frontend UI	2925	93	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/SupportErrorBoundary.tsx	Source: Renderer Frontend UI	2364	70	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/VideoEditor.tsx	Source: Renderer Frontend UI	62821	1603	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/VideoEnhance.tsx	Source: Renderer Frontend UI	34618	975	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/VideoTitleSettings.tsx	Source: Renderer Frontend UI	6166	150	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/components/Voice.tsx	Source: Renderer Frontend UI	38477	982	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/hooks/useAudioMixPreview.ts	Source: Renderer Frontend UI	10453	307	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/hooks/useSubtitlePreview.ts	Source: Renderer Frontend UI	4563	163	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/hooks/useVideoTransport.ts	Source: Renderer Frontend UI	3497	118	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/dichProvider.ts	Source: Renderer Frontend UI	437	14	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/format.ts	Source: Renderer Frontend UI	746	23	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/latestAutoShortMusicFolderRequest.ts	Source: Renderer Frontend UI	659	21	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/license.ts	Source: Renderer Frontend UI	548	12	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/localMedia.ts	Source: Renderer Frontend UI	326	10	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/outputDir.ts	Source: Renderer Frontend UI	917	35	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/persist.ts	Source: Renderer Frontend UI	2039	71	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/useQueueRunner.ts	Source: Renderer Frontend UI	2969	89	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/lib/videoGeometry.ts	Source: Renderer Frontend UI	953	35	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/main.tsx	Source: Renderer Frontend UI	1230	43	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles.css	Source: Renderer Frontend UI	382	12	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/audiotext.css	Source: Renderer Frontend UI	4759	230	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/autoshort.css	Source: Renderer Frontend UI	15562	845	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/base.css	Source: Renderer Frontend UI	9403	378	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/douyin.css	Source: Renderer Frontend UI	1485	86	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/downloader.css	Source: Renderer Frontend UI	20900	1041	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/editor.css	Source: Renderer Frontend UI	19726	830	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
